0,1
2.8461816,2.807168
14.671562,15.022694
-9.700909,-10.284695
12.598096,12.861207
3.3472152,3.7265024
4.810999,4.2887826
-3.09405,-2.6796901
2.2987993,2.2645664
-14.294241,-14.857006
9.065107,9.4592
-11.070149,-10.785033
4.0451126,4.7174616
-8.958798,-9.669559
-12.53148,-13.0284395
-8.462475,-8.835363
0.11270343,0.46036798
1.2337586,0.86304516
-4.9419723,-4.9032993
-4.820506,-5.1846447
1.8143764,2.436667
2.073027,2.3920214
4.12156,4.301249
5.874786,6.187983
6.1167874,5.9777718
-1.2854338,-1.5625314
-6.834851,-6.714557
2.5548692,2.9385931
2.0285902,1.1773067
-4.8969455,-5.5622654
-4.772668,-5.043298
-0.352052,-0.11982177
-16.167461,-17.140657
-1.72679,-1.4962732
-15.311457,-15.296288
-5.122827,-5.680085
3.5764143,4.113201
13.793512,13.962723
-12.3700285,-12.986808
4.6957664,5.0221353
-8.189758,-8.94854
1.2768315,0.70032275
-15.422738,-15.923984
-9.493747,-10.153318
-7.102707,-7.4712863
6.2986503,6.320749
-7.1265035,-7.2141833
6.922539,6.932266
0.97893083,0.84899354
-1.4580088,-1.7401261
11.272934,11.136519
-5.689803,-6.1034627
16.188416,16.431923
9.873382,10.244282
-9.93223,-9.884008
2.072036,2.1429114
-8.538514,-8.721645
3.8080883,3.5166123
-3.5976446,-4.365132
14.386239,14.281228
11.0808525,10.676617
0.9706783,0.71055436
-1.0195907,-0.38743508
16.319128,16.341171
5.1435337,4.7962646
0.07086696,-0.37908
8.375508,7.7089057
6.2680025,6.7370405
1.5895834,1.5574286
-11.820617,-11.823082
-6.2310953,-7.421353
3.3934336,4.248378
5.8783617,5.5500493
2.2056224,2.4558706
9.6223545,10.025201
0.49002993,0.13658135
-0.019748032,0.11850104
2.7352743,2.0268722
-17.606491,-18.032463
-6.446095,-6.2008886
6.4237156,6.5224223
-7.3233304,-7.4237757
-4.7213078,-4.7049737
9.904358,9.251589
15.469914,15.767311
17.791025,18.526457
11.741708,12.3500595
-1.5048656,-1.5423043
2.0931783,2.0240605
-6.0066967,-5.9471736
-8.425797,-8.175466
9.268894,9.642026
16.731304,16.61786
18.698023,18.860107
2.1982656,1.9830711
2.5991273,2.5216002
-18.437138,-18.340307
-14.483091,-14.235024
8.401218,8.223644
9.33943,10.2216625
-0.5289931,-0.1543256
8.165568,7.5917873
-9.086564,-9.166047
11.428801,11.6046915
-3.7763236,-3.913568
4.7987776,5.02602
-14.248286,-14.688098
8.850459,8.86414
2.6888566,2.3314483
13.19182,12.957604
23.376188,23.445005
1.2139959,1.3986609
13.261715,13.06792
-10.570761,-11.006204
8.791164,9.248834
-6.2415733,-6.1216836
3.3464577,3.4758244
0.49645102,0.81186354
-2.178353,-2.8730886
-2.4760303,-2.5640686
10.895626,11.063421
-9.269036,-8.985812
-10.505704,-10.864094
-3.5945685,-4.2017593
9.912287,10.008363
-12.5346155,-12.772416
13.296339,13.877245
-1.541734,-0.87711525
15.175723,14.648423
