0,1
0.22734469,0.71936035
4.7722206,5.3121495
-5.255011,-1.3742893
4.730022,1.3131888
0.51853067,1.0387211
1.6132982,-1.66804
-2.7405322,2.0989087
-1.1568875,4.971854
-7.8803678,0.351651
3.6207604,-0.35090017
-6.2192483,0.15805492
0.16798806,3.747074
-2.6702893,-10.599294
-7.1485095,0.3159768
-4.125404,-3.7215943
-0.07149333,-2.8496451
-2.9833448,10.502193
-3.9736729,2.5438445
-3.5357769,0.6940368
0.51279706,-1.7928903
0.011992425,0.7601345
-0.20654911,5.711144
0.96316487,3.8043895
0.60605824,5.2978
-1.9560149,1.9515047
-2.7088072,-4.5874453
-0.8084167,4.9274807
0.20556074,-1.1082978
-2.5054839,-4.0739474
-1.6705873,-6.1285205
-1.4890487,1.3168643
-8.863797,0.8172692
-3.39998,7.3671675
-7.968674,0.11518979
-3.336887,-0.7681225
1.4499273,-2.230556
5.485365,0.59657043
-6.388505,-2.5831468
2.967803,-6.211679
-5.7410865,3.5735722
0.049242437,-2.8057444
-7.3792286,-3.179318
-4.402748,-4.009582
-4.887919,2.208758
3.6578827,-5.5825257
-3.7745647,-1.5130485
1.321656,3.7288618
0.8075499,-4.512575
0.85206133,-10.046441
5.1769114,-3.22132
-3.332778,-1.0730311
5.0527763,7.610938
2.5622294,4.862787
-3.7067509,-6.577884
0.8596619,-2.6977103
-4.976009,-0.68515784
1.4336238,-2.1983914
-3.933581,5.4020777
4.1375527,6.9684496
3.1563313,4.507307
-0.4290226,-1.2042063
-2.1159356,3.2772245
5.3743954,5.0070844
0.8309713,2.892416
-2.064711,4.42401
1.7394698,3.9584608
0.9659223,4.568133
-2.5393279,9.853236
-4.363666,-8.479477
-5.049781,3.785723
0.72859854,0.089038566
1.3408506,2.2981718
0.5923703,-1.6665729
3.0009084,3.1621735
-1.4554112,2.5018318
-0.37374103,-2.234505
-0.28542718,2.3009214
-9.43181,0.001582846
-3.9698505,1.4336208
1.9282413,0.7703275
-5.5552783,4.481043
-3.943146,2.71065
4.052389,-1.703645
7.657234,-5.0142703
7.221011,1.8285168
3.740092,4.0749717
-2.7824748,4.418468
0.7982182,-2.5784447
-3.5772195,-1.3450836
-4.1506214,-2.9340644
2.361983,4.9339046
6.8275757,0.3589878
7.949112,0.4354406
-0.83118445,3.135502
0.04696226,1.2099882
-9.853552,1.1529995
-8.177453,2.027224
3.2688944,-0.45873356
2.8494964,2.9194512
-1.180356,0.09150283
2.5731936,0.9740934
-4.1011972,-4.36241
3.9031665,2.0221782
-3.5673194,3.0980418
1.1438625,1.6246625
-8.766386,4.616019
2.3002384,3.8228374
0.6017459,-1.186238
4.703834,2.4053102
8.825042,5.7429338
-0.4867156,0.86331165
4.0966597,5.000995
-4.2685256,-6.3357882
2.5393424,3.6221356
-2.8770976,-3.8958564
0.8866841,-0.57106316
-1.2429168,2.3321621
-1.7882624,-0.6959495
0.26529437,-9.232894
2.0771909,8.629838
-5.670186,1.7635082
-3.2508302,-10.384173
-3.0184782,1.4232156
4.084524,-1.0273836
-5.854113,-3.5790744
4.4790263,4.2746162
-0.8961801,-1.8871388
5.05582,4.559799
7.341359,3.6956217
-4.497134,1.0889983
-1.0053196,-0.0051277727
0.821366,-3.1633332
-4.224117,-0.6824147
-7.422644,-1.1586456
0.6221399,-4.5605536
-3.152335,-7.5269604
-2.072349,-4.76283
-5.4243445,-4.061051
2.2304542,-5.4608765
-12.089294,-1.9944502
4.2497764,1.6511043
-0.2686042,1.4146008
4.4262486,3.110591
-3.5149004,0.7010602
-1.8862364,-4.235459
4.480425,1.0639179
1.4667485,-0.5239248
3.2741954,1.9535496
1.0043571,-6.636448
-1.8400624,0.8175376
-3.5822206,5.5119805
-1.6565099,3.7235646
-1.714989,0.70403206
0.3957579,1.0395732
-2.9617088,3.8322272
0.3601454,6.688186
-9.3105135,2.278571
3.5274303,-5.4781046
4.1437497,-6.270726
2.6549897,-4.2535954
2.531589,-4.124239
-1.4550607,3.3208623
0.3517127,-4.7617435
-1.8893831,-1.492291
4.9224243,-9.748793
-2.9386234,-5.459766
-4.7345753,3.2079518
-2.6751819,6.2506037
-1.7505264,-3.6146972
2.3791645,-3.2915769
-1.259383,-2.875714
-0.9890736,0.1783105
0.08024603,1.1277289
6.07084,-2.9758782
-4.906841,-1.8617394
2.4008372,0.38687092
-2.6606941,-2.4477658
-0.47780585,-4.2148337
1.9368656,-5.9212484
3.8238966,-1.7795937
6.3565507,9.748179
-2.2893503,4.249494
4.693039,-3.8329275
-0.85008436,3.5016315
0.5056491,-1.3175807
-6.7602386,-6.4830832
2.859461,-2.934574
-2.678529,0.15248759
4.642097,3.2608702
-1.6308627,6.1049185
-6.6024423,-4.799781
5.108129,-1.5408845
9.072944,-0.5874022
-1.3657012,-0.0778837
-9.392328,2.1011705
-3.2448418,2.6021907
-1.01581,0.81106675
-1.8199065,1.8477943
1.6166263,-3.388064
-0.77595085,2.4980636
0.017053753,-4.2993917
